Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:12,12,8002C2340,12,8002C2340,83092.93,US Dollar,83092.93,US Dollar,Reinvestment,0
2022/09/01 00:11,1420,8002CF5A0,1420,8002CF5A0,2953687.05,US Dollar,2953687.05,US Dollar,Reinvestment,0
2022/09/01 00:06,70,100428660,220,800190EB0,4443.78,US Dollar,4443.78,US Dollar,Credit Card,0
2022/09/01 00:39,6,80A50D000,127999,80A50D050,5832.84,Australian Dollar,5832.84,Australian Dollar,ACH,1
2022/09/01 00:06,10,8003A8280,10,8003A8280,9.41,US Dollar,9.41,US Dollar,Reinvestment,0
2022/09/01 00:06,220,8001CBEF0,220,8001CBEF0,1253405.45,US Dollar,1253405.45,US Dollar,Reinvestment,0
2022/09/01 00:12,1,80020AC30,1,80020AC30,4835.42,US Dollar,4835.42,US Dollar,Reinvestment,0
2022/09/01 00:02,1,800252D10,1,800345910,5016.26,US Dollar,5016.26,US Dollar,ACH,0
2022/09/01 00:08,3246,8002BA380,3246,8002BA380,6412.17,US Dollar,6412.17,US Dollar,Reinvestment,0
2022/09/01 00:29,1,8002B5940,1,8002B5940,6975.78,US Dollar,6975.78,US Dollar,Reinvestment,0
2022/09/01 00:14,12,800140D90,12,800140D90,31419.78,US Dollar,31419.78,US Dollar,Reinvestment,0
2022/09/01 00:12,1,8002584D0,1,8002584D0,4.26,US Dollar,4.26,US Dollar,Reinvestment,0
2022/09/01 00:22,1,80015D7D0,1,8126EF0B0,287.75,US Dollar,287.75,US Dollar,Credit Card,0
2022/09/01 00:27,12,800043C00,1,8001409E0,19722.05,US Dollar,19722.05,US Dollar,Cheque,0
2022/09/01 00:11,10,800151260,10,800151260,11.9,US Dollar,11.9,US Dollar,Reinvestment,0
2022/09/01 00:20,1,800042CB0,12,800117590,1367.69,US Dollar,1367.69,US Dollar,Credit Card,0
2022/09/03 14:22,21174,800737690,1420,8006FB970,4717.76,US Dollar,4717.76,US Dollar,ACH,1
2022/09/01 00:13,220,8001AA6C0,220,8001AA6C0,8742.31,US Dollar,8742.31,US Dollar,Reinvestment,0
2022/09/04 03:24,14290,801B949C0,10057,803DE1580,892031.21,Yen,892031.21,Yen,ACH,1
2022/09/01 00:05,1292,800217780,1292,800217780,12444.47,US Dollar,12444.47,US Dollar,Reinvestment,0
2022/09/01 00:09,12,8003ED440,12,8003ED440,15.13,US Dollar,15.13,US Dollar,Reinvestment,0
2022/09/01 00:19,1,8001F6960,1,8001F6960,614988.9,US Dollar,614988.9,US Dollar,Reinvestment,0
2022/09/01 00:09,1665,8003E2340,11974,80FD9F9F0,44.18,US Dollar,44.18,US Dollar,Credit Card,0
2022/09/01 00:02,1,8001448A0,1,8001448A0,8.09,US Dollar,8.09,US Dollar,Reinvestment,0
2022/09/01 00:08,1,8001F5570,1,8001F5570,6.9,US Dollar,6.9,US Dollar,Reinvestment,0
2022/09/01 00:25,1292,800170160,1292,800170160,15119.78,US Dollar,15119.78,US Dollar,Reinvestment,0
2022/09/01 00:03,1,8001DDBB0,1,8001DDBB0,9137.3,US Dollar,9137.3,US Dollar,Reinvestment,0
2022/09/01 00:11,701,80040E4D0,701,80040E4D0,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
2022/09/01 00:21,1292,8001AC2A0,11296,803D25610,1177.9,US Dollar,1177.9,US Dollar,Credit Card,0
2022/09/01 00:09,3264,8002ED790,1420,8002ED740,5083.84,US Dollar,5083.84,US Dollar,ACH,0
2022/09/01 00:02,1,80005AB30,1,8000EBF70,310.47,US Dollar,310.47,US Dollar,Cheque,0
2022/09/01 00:04,1,8003080E0,1467,80038D0D0,374.59,US Dollar,374.59,US Dollar,Cheque,0
2022/09/01 00:01,3542,8002BD520,3542,8002BD520,7144.1,US Dollar,7144.1,US Dollar,Reinvestment,0
2022/09/01 00:05,1,8001E6040,1,8001E6040,13.63,US Dollar,13.63,US Dollar,Reinvestment,0
2022/09/01 00:14,1674,8003E5BD0,1674,8003E5BD0,1262354.41,US Dollar,1262354.41,US Dollar,Reinvestment,0
2022/09/01 00:00,10,80014FFE0,10,80014FFE0,47733.33,US Dollar,47733.33,US Dollar,Reinvestment,0
2022/09/01 00:22,1411,80100A2C0,12893,80805AE20,6.88,US Dollar,6.88,US Dollar,Credit Card,0
2022/09/01 00:09,1,800256410,1,800256410,2349759.64,US Dollar,2349759.64,US Dollar,Reinvestment,0
2022/09/01 00:12,1,800218D10,1,800218D10,16.43,US Dollar,16.43,US Dollar,Reinvestment,0
2022/09/01 00:25,12,800331F00,12,800331F00,1735.63,US Dollar,1735.63,US Dollar,Reinvestment,0
2022/09/01 00:08,10,800189F70,10,800189F70,7.76,US Dollar,7.76,US Dollar,Reinvestment,0
2022/09/01 00:26,1,8001AA760,1,8001AA760,345.27,US Dollar,345.27,US Dollar,Reinvestment,0
2022/09/01 00:12,1420,8003223B0,1420,8003A9EB0,2391.35,US Dollar,2391.35,US Dollar,Cheque,0
2022/09/01 00:26,1,80018F640,1,80018F640,406351.09,US Dollar,406351.09,US Dollar,Reinvestment,0
2022/09/01 00:17,1420,800412310,1420,800412310,12.34,US Dollar,12.34,US Dollar,Reinvestment,0
2022/09/02 23:10,21174,800737690,1601,800578800,12183.28,US Dollar,12183.28,US Dollar,ACH,1
2022/09/01 00:09,1688,8005FD430,1688,8005FD430,748.62,US Dollar,748.62,US Dollar,Reinvestment,0
2022/09/01 00:05,12,80033BF20,12,80033BF20,187599.78,US Dollar,187599.78,US Dollar,Reinvestment,0
2022/09/01 00:29,12,800308AB0,12,800308AB0,80345.9,US Dollar,80345.9,US Dollar,Reinvestment,0
2022/09/01 00:26,1362,800428E90,1688,800429870,276940080.67,US Dollar,276940080.67,US Dollar,Cheque,0
2022/09/01 00:06,1292,8001CCCD0,1292,8001CCCD0,9.36,US Dollar,9.36,US Dollar,Reinvestment,0
2022/09/01 00:05,10,800258E60,10,800258E60,7.48,US Dollar,7.48,US Dollar,Reinvestment,0
2022/09/01 00:29,1,8004274D0,1,8004274D0,618088.69,US Dollar,618088.69,US Dollar,Reinvestment,0
2022/09/01 00:23,1362,8019FB070,1362,8019FB070,1511.0,US Dollar,1511.0,US Dollar,Reinvestment,0
2022/09/01 00:04,1420,8002BCBC0,1420,8002BCBC0,3.84,US Dollar,3.84,US Dollar,Reinvestment,0
2022/09/01 00:01,12,80022A3F0,12,80025CBF0,36804.93,US Dollar,36804.93,US Dollar,Cheque,0
2022/09/01 00:05,701,800423CB0,15747,80F6E14C0,55.13,US Dollar,55.13,US Dollar,Credit Card,0
2022/09/01 00:22,1601,8003C0E20,1601,8003C0E20,11952.7,US Dollar,11952.7,US Dollar,Reinvestment,0
2022/09/01 00:22,10,800199C60,10,800199C60,16.22,US Dollar,16.22,US Dollar,Reinvestment,0
2022/09/01 00:24,1244,8016CAB70,121303,80E2754A0,51.44,US Dollar,51.44,US Dollar,Credit Card,0
2022/09/01 00:06,12,800108290,12,800108290,6648.19,US Dollar,6648.19,US Dollar,Reinvestment,0
2022/09/01 00:27,1,8001409E0,10,80014D160,8120.74,US Dollar,8120.74,US Dollar,Credit Card,0
2022/09/01 00:18,3420,8003DBF70,3420,8003DBF70,55183.61,US Dollar,55183.61,US Dollar,Reinvestment,0
2022/09/01 00:28,1674,8003D90F0,1674,8003D90F0,2421.31,US Dollar,2421.31,US Dollar,Reinvestment,0
2022/09/01 00:02,1292,800406CE0,1292,800406CE0,2322.03,US Dollar,2322.03,US Dollar,Reinvestment,0
2022/09/01 00:23,3401,800418C70,3401,800418C70,1044.72,US Dollar,1044.72,US Dollar,Reinvestment,0
2022/09/01 00:02,12,80013AA10,12,80013AA10,4196.9,US Dollar,4196.9,US Dollar,Reinvestment,0
2022/09/01 00:17,1292,8004110B0,220,800417140,4407566.0,US Dollar,4407566.0,US Dollar,ACH,0
2022/09/01 00:10,1,80024F4A0,908,8005F6EA0,104.28,US Dollar,104.28,US Dollar,Credit Card,0
2022/09/01 00:02,3241,800145C30,10,8001521D0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:08,1,80100DB80,11904,80A059840,42.18,US Dollar,42.18,US Dollar,Credit Card,0
2022/09/01 00:20,1420,800301780,1420,800301780,509508.51,US Dollar,509508.51,US Dollar,Reinvestment,0
2022/09/01 00:03,12,8002ECC00,12,8002ECC00,3152.19,US Dollar,3152.19,US Dollar,Reinvestment,0
2022/09/02 21:23,21174,800737690,1292,8004030A0,16135.09,US Dollar,16135.09,US Dollar,ACH,1
2022/09/01 00:01,10,80005CB50,1362,8003A2200,42290.37,US Dollar,42290.37,US Dollar,Cheque,0
2022/09/01 00:09,220,800251030,220,800251030,13.05,US Dollar,13.05,US Dollar,Reinvestment,0
2022/09/01 00:09,1688,800429870,236197,810758CA0,10.76,US Dollar,10.76,US Dollar,Credit Card,0
2022/09/01 00:19,10,800173690,10,800173690,8.22,US Dollar,8.22,US Dollar,Reinvestment,0
2022/09/01 00:10,1420,8003A5410,1420,8003A5410,5139.09,US Dollar,5139.09,US Dollar,Reinvestment,0
2022/09/01 00:09,10,80019F8E0,10,80019F8E0,22.06,US Dollar,22.06,US Dollar,Reinvestment,0
2022/09/01 00:11,1420,8003BA850,1420,8003BA850,11.25,US Dollar,11.25,US Dollar,Reinvestment,0
2022/09/01 00:01,1,800266C90,1,800266C90,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:00,1,80028D3C0,220,8003C3370,12164.56,US Dollar,12164.56,US Dollar,Credit Card,0
2022/09/01 00:24,1420,80034DCF0,1420,80034DCF0,18.03,US Dollar,18.03,US Dollar,Reinvestment,0
2022/09/01 00:13,1,8002552F0,1,8002552F0,139782.9,US Dollar,139782.9,US Dollar,Reinvestment,0
2022/09/01 00:12,10,800213FB0,10,800213FB0,5176182.97,US Dollar,5176182.97,US Dollar,Reinvestment,0
2022/09/01 00:12,10,80010A750,10,80010A750,6.67,US Dollar,6.67,US Dollar,Reinvestment,0
2022/09/01 00:19,1,800140320,1,800140320,7.85,US Dollar,7.85,US Dollar,Reinvestment,0
2022/09/01 00:13,1292,8001B5340,1588,800389460,9243.82,US Dollar,9243.82,US Dollar,Cheque,0
2022/09/01 00:03,1,800059C00,1,800059C00,212976.7,US Dollar,212976.7,US Dollar,Reinvestment,0
2022/09/01 00:06,70,100428858,8,8090A6540,66.06,Canadian Dollar,66.06,Canadian Dollar,Cash,1
2022/09/01 00:03,12,8003ED440,12,8003ED440,5573.93,US Dollar,5573.93,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8001514E0,1,8001514E0,17.54,US Dollar,17.54,US Dollar,Reinvestment,0
2022/09/01 00:25,1,8004228B0,44351,813298EF0,191.47,US Dollar,191.47,US Dollar,Credit Card,0
2022/09/01 00:01,12,800303130,513,80034B400,11264734.49,US Dollar,11264734.49,US Dollar,Cheque,0
2022/09/01 00:08,12,800055A70,12,800055A70,497338.05,US Dollar,497338.05,US Dollar,Reinvestment,0
2022/09/04 15:51,28628,80ACEE280,1467,8013C4030,7945.55,US Dollar,7945.55,US Dollar,ACH,1
2022/09/01 00:27,1,8001D49A0,1,8001D49A0,22.32,US Dollar,22.32,US Dollar,Reinvestment,0
2022/09/01 00:23,1,8001CC140,1,8001CC140,411.47,US Dollar,411.47,US Dollar,Reinvestment,0
2022/09/01 00:24,1,8001D1F20,1362,80034C6F0,16420.81,US Dollar,16420.81,US Dollar,Wire,0
2022/09/01 00:14,1,800108220,1,800108220,6712.98,US Dollar,6712.98,US Dollar,Reinvestment,0
2022/09/01 00:24,10,8003CFE10,10,8003CFE10,13.41,US Dollar,13.41,US Dollar,Reinvestment,0
2022/09/01 00:29,1665,800429DC0,1665,800429DC0,6.38,US Dollar,6.38,US Dollar,Reinvestment,0
2022/09/01 00:00,1,8001AADD0,1,8001AADD0,145397.31,US Dollar,145397.31,US Dollar,Reinvestment,0
2022/09/01 00:10,12,8003FC040,12,8003FC040,6847.99,US Dollar,6847.99,US Dollar,Reinvestment,0
2022/09/01 00:08,12,80019F000,13037,8058BD9B0,8.51,US Dollar,8.51,US Dollar,Credit Card,0
2022/09/01 00:27,1674,8003DA460,1674,8003DA460,370038.31,US Dollar,370038.31,US Dollar,Reinvestment,0
2022/09/01 00:04,220,8002FDB30,117299,810C0C8E0,18.57,US Dollar,18.57,US Dollar,Credit Card,0
2022/09/01 00:07,1,8002C4C10,1,8002C4C10,17123.99,US Dollar,17123.99,US Dollar,Reinvestment,0
2022/09/01 00:01,1588,80038D480,1588,80038D480,206.45,US Dollar,206.45,US Dollar,Reinvestment,0
2022/09/01 00:10,1,8001EE520,1,8001EE520,14.88,US Dollar,14.88,US Dollar,Reinvestment,0
2022/09/01 00:19,220,8001325C0,1588,8003C0700,32.36,US Dollar,32.36,US Dollar,Wire,0
2022/09/01 00:28,220,8001DAF70,1467,80032BCD0,192376.63,US Dollar,192376.63,US Dollar,Cash,0
2022/09/01 00:29,1601,8003DA6D0,1601,8003DA6D0,43589.84,US Dollar,43589.84,US Dollar,Reinvestment,0
2022/09/01 00:03,10,800152A90,10,800152A90,4933.91,US Dollar,4933.91,US Dollar,Reinvestment,0
2022/09/01 00:16,220,8003051E0,10,8003B5870,380764.57,US Dollar,380764.57,US Dollar,Cash,0
2022/09/01 00:12,1,8012275D0,12,80141ED50,13818883.0,US Dollar,13818883.0,US Dollar,Cheque,0
2022/09/01 00:29,3206,800254580,1420,800251370,13792.71,US Dollar,13792.71,US Dollar,ACH,0
2022/09/01 00:11,12,8002CDF90,12,8002CDF90,17.32,US Dollar,17.32,US Dollar,Reinvestment,0
2022/09/01 00:13,220,800195970,10,8001F3760,120675.97,US Dollar,120675.97,US Dollar,Cheque,0
2022/09/01 00:14,1,8002C1D80,513,8003CA3A0,99673.53,US Dollar,99673.53,US Dollar,Cash,0
2022/09/01 00:12,10,800223A20,10,800223A20,170711.94,US Dollar,170711.94,US Dollar,Reinvestment,0
2022/09/01 00:13,1292,8001D0C50,1292,8001D0C50,20.27,US Dollar,20.27,US Dollar,Reinvestment,0
2022/09/01 00:06,1068,8012261B0,1068,8012261B0,15018.93,US Dollar,15018.93,US Dollar,Reinvestment,0
2022/09/01 00:07,1420,800404E00,1420,800404E00,13.97,US Dollar,13.97,US Dollar,Reinvestment,0
2022/09/01 00:02,12,8003EC930,229558,80F7CF4E0,7.65,US Dollar,7.65,US Dollar,Credit Card,0
2022/09/01 00:16,1,800150BF0,1,800150BF0,18.14,US Dollar,18.14,US Dollar,Reinvestment,0
2022/09/01 00:02,220,8002BB000,220,8002BB000,13.26,US Dollar,13.26,US Dollar,Reinvestment,0
2022/09/01 00:05,1362,800252EE0,10,800307C80,2596.31,US Dollar,2596.31,US Dollar,Wire,0
2022/09/01 00:15,1,8003CB810,1,8003CB810,307739.52,US Dollar,307739.52,US Dollar,Reinvestment,0
2022/09/01 00:02,12,8000F5030,12,8000F5030,2806.97,US Dollar,2806.97,US Dollar,Reinvestment,0
2022/09/01 00:09,3618,800327190,220,80034A300,1416.88,US Dollar,1416.88,US Dollar,ACH,0
2022/09/01 00:24,3546,8003940F0,3546,8003940F0,4049.32,US Dollar,4049.32,US Dollar,Reinvestment,0
2022/09/01 00:07,220,800195970,220,800195970,35416.98,US Dollar,35416.98,US Dollar,Reinvestment,0
2022/09/01 00:00,3494,8003EC6B0,3494,8003EC6B0,867.42,US Dollar,867.42,US Dollar,Reinvestment,0
2022/09/01 00:29,220,8002B92A0,220,8002B92A0,7.14,US Dollar,7.14,US Dollar,Reinvestment,0
2022/09/02 12:36,223,8000DD890,40312,80F52D550,14153.46,Swiss Franc,14153.46,Swiss Franc,ACH,1
2022/09/01 00:11,1674,801009860,1,80100DB80,527190.0,US Dollar,527190.0,US Dollar,ACH,0
2022/09/01 00:03,70,100428660,220,800132390,19780972.52,US Dollar,19780972.52,US Dollar,Cash,0
2022/09/01 00:12,1292,8004203B0,1292,8004203B0,383122.34,US Dollar,383122.34,US Dollar,Reinvestment,0
2022/09/01 00:03,1,800056160,1,800056160,5439.01,US Dollar,5439.01,US Dollar,Reinvestment,0
2022/09/01 00:29,1588,800406BF0,1588,800406BF0,12.88,US Dollar,12.88,US Dollar,Reinvestment,0
2022/09/01 00:25,1,8002BC5B0,1,8002BC5B0,24359.38,US Dollar,24359.38,US Dollar,Reinvestment,0
2022/09/01 00:15,10,80040A6B0,10,80040A6B0,7156.0,US Dollar,7156.0,US Dollar,Reinvestment,0
2022/09/01 00:06,21174,800737690,12,80011F990,2848.96,Euro,2848.96,Euro,ACH,1
2022/09/01 00:22,1467,800264DC0,1467,800264DC0,23.21,US Dollar,23.21,US Dollar,Reinvestment,0
2022/09/01 00:24,1729,80040EE80,1729,80040EE80,162312.7,US Dollar,162312.7,US Dollar,Reinvestment,0
2022/09/01 00:26,3431,800267810,3431,800267810,2284.4,US Dollar,2284.4,US Dollar,Reinvestment,0
2022/09/01 00:09,3284,800158170,3284,800158170,1834.06,US Dollar,1834.06,US Dollar,Reinvestment,0
2022/09/01 00:29,10,8000F15A0,10,8000F15A0,72043.32,US Dollar,72043.32,US Dollar,Reinvestment,0
2022/09/01 00:08,1420,800335730,1420,800335730,2526.79,US Dollar,2526.79,US Dollar,Reinvestment,0
2022/09/01 00:21,10,8001F4CB0,10,8001F4CB0,4186.59,US Dollar,4186.59,US Dollar,Reinvestment,0
2022/09/01 00:04,220,800109DF0,1467,8003E2010,16157.5,US Dollar,16157.5,US Dollar,Credit Card,0
2022/09/01 00:14,10,800223A20,10,800223A20,15.64,US Dollar,15.64,US Dollar,Reinvestment,0
2022/09/01 00:21,220,8003B3A60,220,8003B3A60,22.81,US Dollar,22.81,US Dollar,Reinvestment,0
2022/09/01 00:24,1,800407920,1,800407920,4248.42,US Dollar,4248.42,US Dollar,Reinvestment,0
2022/09/01 00:24,12,800188800,218472,80B46BC60,23.87,US Dollar,23.87,US Dollar,Credit Card,0
2022/09/01 00:06,10,800118A80,10,800118A80,4.96,US Dollar,4.96,US Dollar,Reinvestment,0
2022/09/01 00:27,3673,8003D4E30,3673,8003D4E30,1684.11,US Dollar,1684.11,US Dollar,Reinvestment,0
2022/09/01 00:29,10,80005CB50,10,8000F8070,562.3,US Dollar,562.3,US Dollar,Cheque,0
2022/09/01 00:08,1,8003BC690,1,8003BC690,12.76,US Dollar,12.76,US Dollar,Reinvestment,0
2022/09/01 00:14,1601,800336AD0,1601,800336AD0,2410.57,US Dollar,2410.57,US Dollar,Reinvestment,0
2022/09/01 00:21,10,80038FC30,10,80038FC30,20.48,US Dollar,20.48,US Dollar,Reinvestment,0
2022/09/01 00:29,1674,801009860,1457,80100D180,2995.0,US Dollar,2995.0,US Dollar,ACH,0
2022/09/01 00:08,3246,8000E79C0,3246,8000E79C0,3162.64,US Dollar,3162.64,US Dollar,Reinvestment,0
2022/09/01 00:24,12,800134B10,12,800134B10,12976.01,US Dollar,12976.01,US Dollar,Reinvestment,0
2022/09/01 00:17,10,800414DA0,10,800414DA0,4221.61,US Dollar,4221.61,US Dollar,Reinvestment,0
2022/09/01 00:06,701,8002140A0,22164,8088AF6F0,12.41,US Dollar,12.41,US Dollar,Credit Card,0
2022/09/01 00:29,10,8001758B0,10,8001758B0,11.9,US Dollar,11.9,US Dollar,Reinvestment,0
2022/09/01 00:01,1729,8003ED920,1729,8003ED920,19.03,US Dollar,19.03,US Dollar,Reinvestment,0
2022/09/01 00:20,10,80019E220,10,80022A8E0,52227.9,US Dollar,52227.9,US Dollar,Cheque,0
2022/09/01 00:06,10,80014E8B0,10,80014E8B0,336.81,US Dollar,336.81,US Dollar,Reinvestment,0
2022/09/01 00:14,1362,8003F82C0,1362,8003F82C0,4202105.41,US Dollar,4202105.41,US Dollar,Reinvestment,0
2022/09/01 00:06,1292,8002B5A80,1292,8002B5A80,20.85,US Dollar,20.85,US Dollar,Reinvestment,0
2022/09/01 00:10,1241,801008480,15723,8065002B0,87.71,US Dollar,87.71,US Dollar,Credit Card,0
2022/09/01 00:22,1467,8003D6C70,1467,8003D6C70,22.44,US Dollar,22.44,US Dollar,Reinvestment,0
2022/09/01 00:02,70,100428660,1467,80041C090,50237552.29,US Dollar,50237552.29,US Dollar,Cash,0
2022/09/01 00:01,70,100428660,220,800132390,18722.79,US Dollar,18722.79,US Dollar,Credit Card,0
2022/09/01 00:04,10,8001CF7B0,1,800253C40,191283.31,US Dollar,191283.31,US Dollar,Cheque,0
2022/09/01 00:00,701,8004083C0,701,8004083C0,22741.27,US Dollar,22741.27,US Dollar,Reinvestment,0
2022/09/01 00:16,220,8000F8CF0,220,8000F8CF0,2701.91,US Dollar,2701.91,US Dollar,Reinvestment,0
2022/09/01 00:09,3630,800345170,12,80033C880,44.2,US Dollar,44.2,US Dollar,Cheque,0
2022/09/01 00:00,3211,8001583E0,3211,8001583E0,400.56,US Dollar,400.56,US Dollar,Reinvestment,0
2022/09/01 00:26,220,80033D730,220,80033D730,2496140.63,US Dollar,2496140.63,US Dollar,Reinvestment,0
2022/09/01 00:07,22345,8018A5860,22345,8018A5860,25.23,US Dollar,25.23,US Dollar,Reinvestment,0
2022/09/01 00:04,3548,8002C1E20,3548,8002C1E20,2572.42,US Dollar,2572.42,US Dollar,Reinvestment,0
2022/09/01 00:22,10,800300840,10,800300840,17685739.54,US Dollar,17685739.54,US Dollar,Reinvestment,0
2022/09/01 00:19,220,800173B80,220,800173B80,3461.18,US Dollar,3461.18,US Dollar,Reinvestment,0
2022/09/01 00:02,1601,800AC9DD0,215064,8121CF4B0,25.34,US Dollar,25.34,US Dollar,Credit Card,0
2022/09/01 00:11,12,8001DAB60,12,8001DAB60,787786.49,US Dollar,787786.49,US Dollar,Reinvestment,0
2022/09/01 00:28,1362,8003A2680,1362,8003A2680,23643.17,US Dollar,23643.17,US Dollar,Reinvestment,0
2022/09/01 00:21,1292,80025ABD0,1292,80025ABD0,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:04,13037,8018A61B0,226657,812B06600,39.48,US Dollar,39.48,US Dollar,Credit Card,0
2022/09/01 00:15,1,8003BC690,1,8003BC690,92003.99,US Dollar,92003.99,US Dollar,Reinvestment,0
2022/09/01 00:10,1292,8001D0C50,1292,8001D0C50,37344.87,US Dollar,37344.87,US Dollar,Reinvestment,0
2022/09/01 00:27,3233,800106D50,12,800106D00,1384.46,US Dollar,1384.46,US Dollar,ACH,0
2022/09/01 00:27,10,80010BBD0,10,80010BBD0,187136.5,US Dollar,187136.5,US Dollar,Reinvestment,0
2022/09/01 00:11,1420,8003F3510,12,8003DFF30,1228363.0,US Dollar,1228363.0,US Dollar,Cheque,0
2022/09/01 00:18,12,800043C00,1,8001409E0,543.08,US Dollar,543.08,US Dollar,Cash,0
2022/09/01 00:20,12,800131B10,11642,8131A9A80,46.86,US Dollar,46.86,US Dollar,Credit Card,0
2022/09/01 00:07,70,100428660,1,8002F39A0,17282.33,US Dollar,17282.33,US Dollar,Credit Card,0
2022/09/01 00:14,10,800043990,10,800043990,23.63,US Dollar,23.63,US Dollar,Reinvestment,0
2022/09/01 00:10,1588,80032DA20,10,80034A3A0,325390.0,US Dollar,325390.0,US Dollar,Cheque,0
2022/09/01 00:11,220,800214650,220,800214650,9.95,US Dollar,9.95,US Dollar,Reinvestment,0
2022/09/01 00:10,1,8000ECD10,1,8000ECD10,10227.22,US Dollar,10227.22,US Dollar,Reinvestment,0
2022/09/01 00:08,1420,8003913F0,1420,8003913F0,22.84,US Dollar,22.84,US Dollar,Reinvestment,0
2022/09/01 00:00,10,8001E8240,1601,8003EB980,16533.2,US Dollar,16533.2,US Dollar,Cheque,0
2022/09/01 00:24,1,80040DA80,1,80040DA80,123848.5,US Dollar,123848.5,US Dollar,Cheque,0
2022/09/01 00:24,1601,800336AD0,220,8003D7DF0,1360.71,US Dollar,1360.71,US Dollar,Cheque,0
2022/09/01 00:22,1729,800408CD0,1729,800408CD0,669099.45,US Dollar,669099.45,US Dollar,Reinvestment,0
2022/09/01 00:09,1292,8002C2DE0,1292,8002C2DE0,23.77,US Dollar,23.77,US Dollar,Reinvestment,0
2022/09/01 00:16,1,80028D3C0,220,8003C3370,46958.3,US Dollar,46958.3,US Dollar,Cheque,0
2022/09/01 00:04,1,80038D9F0,1,80038D9F0,420.48,US Dollar,420.48,US Dollar,Reinvestment,0
2022/09/01 00:21,12,800137450,12,800137450,15.52,US Dollar,15.52,US Dollar,Reinvestment,0
2022/09/01 00:01,10,8003EDD40,10,8003EDD40,998350.28,US Dollar,998350.28,US Dollar,Reinvestment,0
2022/09/01 00:19,10,80005B110,10,80021ADE0,210518.18,US Dollar,210518.18,US Dollar,Cheque,0
2022/09/01 00:11,513,8003B1DE0,513,8003B1DE0,392292.82,US Dollar,392292.82,US Dollar,Reinvestment,0
2022/09/01 00:27,12,8000551B0,12,8000551B0,21.77,US Dollar,21.77,US Dollar,Reinvestment,0
2022/09/01 00:04,12,800135BA0,12,800135BA0,1638.25,US Dollar,1638.25,US Dollar,Reinvestment,0
2022/09/01 00:03,70,100428660,11474,805B716C0,29024.33,US Dollar,29024.33,US Dollar,Credit Card,1
2022/09/01 00:08,1,8000F4FE0,245335,812ED62E0,4.01,US Dollar,4.01,US Dollar,Credit Card,0
2022/09/01 00:05,1292,8001BA980,1292,8001BA980,4625.75,US Dollar,4625.75,US Dollar,Reinvestment,0
2022/09/01 00:23,1601,800415240,1601,800415240,3426.52,US Dollar,3426.52,US Dollar,Reinvestment,0
2022/09/01 00:23,1362,800252EE0,1362,800252EE0,1264.63,US Dollar,1264.63,US Dollar,Reinvestment,0
2022/09/01 00:24,1292,8003BE730,1292,8003BE730,5831.93,US Dollar,5831.93,US Dollar,Reinvestment,0
2022/09/01 00:15,1,80018BA80,1588,8003BEB90,13894.43,US Dollar,13894.43,US Dollar,Credit Card,0
2022/09/01 00:12,1729,80040B4F0,1729,80040B4F0,22.12,US Dollar,22.12,US Dollar,Reinvestment,0
2022/09/01 00:29,1,80038AAE0,1,80038AAE0,67726.81,US Dollar,67726.81,US Dollar,Reinvestment,0
2022/09/01 00:19,1601,80038A310,1601,80038A310,21.69,US Dollar,21.69,US Dollar,Reinvestment,0
2022/09/01 00:19,1362,8003A2200,1362,8003A2200,330.29,US Dollar,330.29,US Dollar,Reinvestment,0
2022/09/01 00:29,1,800324420,1,800324420,9.67,US Dollar,9.67,US Dollar,Reinvestment,0
2022/09/01 00:17,70,100428660,1665,8003F8640,78275.34,US Dollar,78275.34,US Dollar,Cheque,0
2022/09/01 00:12,12,800145390,12,800110F70,367.52,US Dollar,367.52,US Dollar,Cheque,0
2022/09/01 00:19,1588,80039CD50,1588,80039CD50,72414.54,US Dollar,72414.54,US Dollar,Reinvestment,0
2022/09/01 00:09,1,8002BB600,1729,812ED71F0,47.45,US Dollar,47.45,US Dollar,Credit Card,0
2022/09/01 00:10,1420,8003DBCB0,1420,8003DBCB0,13.61,US Dollar,13.61,US Dollar,Reinvestment,0
2022/09/01 00:08,513,800309750,513,800309750,20.66,US Dollar,20.66,US Dollar,Reinvestment,0
2022/09/01 00:11,12,8003FF960,12,8003FF960,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
2022/09/01 00:08,1,80011C190,1674,8003BB960,2354.98,US Dollar,2354.98,US Dollar,Cash,0
2022/09/01 00:28,1,8003D23C0,1,8003D23C0,7.03,US Dollar,7.03,US Dollar,Reinvestment,0
2022/09/01 00:06,1,8001D1F20,1362,80034C6F0,25942.02,US Dollar,25942.02,US Dollar,ACH,0
2022/09/01 00:00,220,8001A3C10,220,8001A3C10,13856.42,US Dollar,13856.42,US Dollar,Reinvestment,0
